Year,Month,Date,Region,CrimeType,CrimeCount
2024,5,2024-05-01,Khomas,Housebreaking,88
2024,5,2024-05-01,Khomas,Fraud,51
2024,5,2024-05-01,Khomas,Car Theft,17
2024,5,2024-05-01,Khomas,Drug Related,90
2024,5,2024-05-01,Erongo,Theft,162
2024,5,2024-05-01,Erongo,Assault,106
2024,5,2024-05-01,Erongo,Robbery,53
2024,5,2024-05-01,Erongo,Sexual Offence,41
2024,5,2024-05-01,Erongo,Housebreaking,119
2024,5,2024-05-01,Erongo,Fraud,44
2024,5,2024-05-01,Erongo,Car Theft,30
2024,5,2024-05-01,Erongo,Drug Related,91
2024,5,2024-05-01,Oshana,Theft,171
2024,5,2024-05-01,Oshana,Assault,127
2024,5,2024-05-01,Oshana,Robbery,71
2024,5,2024-05-01,Oshana,Sexual Offence,38
2024,5,2024-05-01,Oshana,Housebreaking,132
2024,5,2024-05-01,Oshana,Fraud,49
2024,5,2024-05-01,Oshana,Car Theft,24
2024,5,2024-05-01,Oshana,Drug Related,79
2024,5,2024-05-01,Ohangwena,Theft,166
2024,5,2024-05-01,Ohangwena,Assault,114
2024,5,2024-05-01,Ohangwena,Robbery,71
2024,5,2024-05-01,Ohangwena,Sexual Offence,50
2024,5,2024-05-01,Ohangwena,Housebreaking,120
2024,5,2024-05-01,Ohangwena,Fraud,56
2024,5,2024-05-01,Ohangwena,Car Theft,26
2024,5,2024-05-01,Ohangwena,Drug Related,74
2024,5,2024-05-01,Oshikoto,Theft,68
2024,5,2024-05-01,Oshikoto,Assault,47
2024,5,2024-05-01,Oshikoto,Robbery,26
2024,5,2024-05-01,Oshikoto,Sexual Offence,12
2024,5,2024-05-01,Oshikoto,Housebreaking,41
2024,5,2024-05-01,Oshikoto,Fraud,25
2024,5,2024-05-01,Oshikoto,Car Theft,12
2024,5,2024-05-01,Oshikoto,Drug Related,28
2024,5,2024-05-01,Omusati,Theft,70
2024,5,2024-05-01,Omusati,Assault,37
2024,5,2024-05-01,Omusati,Robbery,23
2024,5,2024-05-01,Omusati,Sexual Offence,26
2024,5,2024-05-01,Omusati,Housebreaking,34
2024,5,2024-05-01,Omusati,Fraud,20
2024,5,2024-05-01,Omusati,Car Theft,13
2024,5,2024-05-01,Omusati,Drug Related,24
2024,5,2024-05-01,Kunene,Theft,66
2024,5,2024-05-01,Kunene,Assault,57
2024,5,2024-05-01,Kunene,Robbery,21
2024,5,2024-05-01,Kunene,Sexual Offence,19
2024,5,2024-05-01,Kunene,Housebreaking,37
2024,5,2024-05-01,Kunene,Fraud,9
2024,5,2024-05-01,Kunene,Car Theft,10
2024,5,2024-05-01,Kunene,Drug Related,26
2024,5,2024-05-01,Otjozondjupa,Theft,61
2024,5,2024-05-01,Otjozondjupa,Assault,45
2024,5,2024-05-01,Otjozondjupa,Robbery,35
2024,5,2024-05-01,Otjozondjupa,Sexual Offence,15
2024,5,2024-05-01,Otjozondjupa,Housebreaking,51
2024,5,2024-05-01,Otjozondjupa,Fraud,24
2024,5,2024-05-01,Otjozondjupa,Car Theft,12
2024,5,2024-05-01,Otjozondjupa,Drug Related,26
2024,5,2024-05-01,Kavango East,Theft,160
2024,5,2024-05-01,Kavango East,Assault,132
2024,5,2024-05-01,Kavango East,Robbery,83
2024,5,2024-05-01,Kavango East,Sexual Offence,43
2024,5,2024-05-01,Kavango East,Housebreaking,124
2024,5,2024-05-01,Kavango East,Fraud,57
2024,5,2024-05-01,Kavango East,Car Theft,25
2024,5,2024-05-01,Kavango East,Drug Related,91
2024,5,2024-05-01,Kavango West,Theft,55
2024,5,2024-05-01,Kavango West,Assault,65
2024,5,2024-05-01,Kavango West,Robbery,25
2024,5,2024-05-01,Kavango West,Sexual Offence,9
2024,5,2024-05-01,Kavango West,Housebreaking,37
2024,5,2024-05-01,Kavango West,Fraud,22
2024,5,2024-05-01,Kavango West,Car Theft,6
2024,5,2024-05-01,Kavango West,Drug Related,33
2024,5,2024-05-01,Zambezi,Theft,59
2024,5,2024-05-01,Zambezi,Assault,54
2024,5,2024-05-01,Zambezi,Robbery,23
2024,5,2024-05-01,Zambezi,Sexual Offence,19
2024,5,2024-05-01,Zambezi,Housebreaking,31
2024,5,2024-05-01,Zambezi,Fraud,33
2024,5,2024-05-01,Zambezi,Car Theft,5
2024,5,2024-05-01,Zambezi,Drug Related,34
2024,5,2024-05-01,Hardap,Theft,56
2024,5,2024-05-01,Hardap,Assault,42
2024,5,2024-05-01,Hardap,Robbery,30
2024,5,2024-05-01,Hardap,Sexual Offence,13
2024,5,2024-05-01,Hardap,Housebreaking,39
2024,5,2024-05-01,Hardap,Fraud,25
2024,5,2024-05-01,Hardap,Car Theft,14
2024,5,2024-05-01,Hardap,Drug Related,32
2024,5,2024-05-01,ǁKaras,Theft,61
2024,5,2024-05-01,ǁKaras,Assault,50
2024,5,2024-05-01,ǁKaras,Robbery,26
2024,5,2024-05-01,ǁKaras,Sexual Offence,22
2024,5,2024-05-01,ǁKaras,Housebreaking,32
2024,5,2024-05-01,ǁKaras,Fraud,13
2024,5,2024-05-01,ǁKaras,Car Theft,5
2024,5,2024-05-01,ǁKaras,Drug Related,41
2024,5,2024-05-01,Omaheke,Theft,47
2024,5,2024-05-01,Omaheke,Assault,47
2024,5,2024-05-01,Omaheke,Robbery,37
2024,5,2024-05-01,Omaheke,Sexual Offence,20
2024,5,2024-05-01,Omaheke,Housebreaking,41
2024,5,2024-05-01,Omaheke,Fraud,18
2024,5,2024-05-01,Omaheke,Car Theft,7
2024,5,2024-05-01,Omaheke,Drug Related,28
2024,6,2024-06-01,Khomas,Theft,183
2024,6,2024-06-01,Khomas,Assault,126
2024,6,2024-06-01,Khomas,Robbery,80
2024,6,2024-06-01,Khomas,Sexual Offence,46
2024,6,2024-06-01,Khomas,Housebreaking,100
2024,6,2024-06-01,Khomas,Fraud,73
2024,6,2024-06-01,Khomas,Car Theft,24
2024,6,2024-06-01,Khomas,Drug Related,98
2024,6,2024-06-01,Erongo,Theft,151
2024,6,2024-06-01,Erongo,Assault,134
2024,6,2024-06-01,Erongo,Robbery,64
2024,6,2024-06-01,Erongo,Sexual Offence,45
2024,6,2024-06-01,Erongo,Housebreaking,124
2024,6,2024-06-01,Erongo,Fraud,62
2024,6,2024-06-01,Erongo,Car Theft,29
2024,6,2024-06-01,Erongo,Drug Related,94
2024,6,2024-06-01,Oshana,Theft,157
2024,6,2024-06-01,Oshana,Assault,114
2024,6,2024-06-01,Oshana,Robbery,61
2024,6,2024-06-01,Oshana,Sexual Offence,41
2024,6,2024-06-01,Oshana,Housebreaking,117
2024,6,2024-06-01,Oshana,Fraud,55
2024,6,2024-06-01,Oshana,Car Theft,24
2024,6,2024-06-01,Oshana,Drug Related,90
2024,6,2024-06-01,Ohangwena,Theft,150
2024,6,2024-06-01,Ohangwena,Assault,146
2024,6,2024-06-01,Ohangwena,Robbery,72
2024,6,2024-06-01,Ohangwena,Sexual Offence,45
2024,6,2024-06-01,Ohangwena,Housebreaking,112
2024,6,2024-06-01,Ohangwena,Fraud,57
2024,6,2024-06-01,Ohangwena,Car Theft,22
2024,6,2024-06-01,Ohangwena,Drug Related,70
2024,6,2024-06-01,Oshikoto,Theft,63
2024,6,2024-06-01,Oshikoto,Assault,42
2024,6,2024-06-01,Oshikoto,Robbery,27
2024,6,2024-06-01,Oshikoto,Sexual Offence,13
2024,6,2024-06-01,Oshikoto,Housebreaking,43
2024,6,2024-06-01,Oshikoto,Fraud,17
2024,6,2024-06-01,Oshikoto,Car Theft,7
2024,6,2024-06-01,Oshikoto,Drug Related,25
2024,6,2024-06-01,Omusati,Theft,66
2024,6,2024-06-01,Omusati,Assault,41
2024,6,2024-06-01,Omusati,Robbery,27
2024,6,2024-06-01,Omusati,Sexual Offence,13
2024,6,2024-06-01,Omusati,Housebreaking,34
2024,6,2024-06-01,Omusati,Fraud,16
2024,6,2024-06-01,Omusati,Car Theft,12
2024,6,2024-06-01,Omusati,Drug Related,29
2024,6,2024-06-01,Kunene,Theft,58
2024,6,2024-06-01,Kunene,Assault,46
2024,6,2024-06-01,Kunene,Robbery,30
2024,6,2024-06-01,Kunene,Sexual Offence,18
2024,6,2024-06-01,Kunene,Housebreaking,38
2024,6,2024-06-01,Kunene,Fraud,20
2024,6,2024-06-01,Kunene,Car Theft,10
2024,6,2024-06-01,Kunene,Drug Related,36
2024,6,2024-06-01,Otjozondjupa,Theft,51
2024,6,2024-06-01,Otjozondjupa,Assault,34
2024,6,2024-06-01,Otjozondjupa,Robbery,23
2024,6,2024-06-01,Otjozondjupa,Sexual Offence,20
2024,6,2024-06-01,Otjozondjupa,Housebreaking,37
2024,6,2024-06-01,Otjozondjupa,Fraud,14
2024,6,2024-06-01,Otjozondjupa,Car Theft,13
2024,6,2024-06-01,Otjozondjupa,Drug Related,21
2024,6,2024-06-01,Kavango East,Theft,165
2024,6,2024-06-01,Kavango East,Assault,130
2024,6,2024-06-01,Kavango East,Robbery,71
2024,6,2024-06-01,Kavango East,Sexual Offence,38
2024,6,2024-06-01,Kavango East,Housebreaking,132
2024,6,2024-06-01,Kavango East,Fraud,54
2024,6,2024-06-01,Kavango East,Car Theft,22
2024,6,2024-06-01,Kavango East,Drug Related,83
2024,6,2024-06-01,Kavango West,Theft,67
2024,6,2024-06-01,Kavango West,Assault,64
2024,6,2024-06-01,Kavango West,Robbery,27
2024,6,2024-06-01,Kavango West,Sexual Offence,13
2024,6,2024-06-01,Kavango West,Housebreaking,46
2024,6,2024-06-01,Kavango West,Fraud,19
2024,6,2024-06-01,Kavango West,Car Theft,9
2024,6,2024-06-01,Kavango West,Drug Related,24
2024,6,2024-06-01,Zambezi,Theft,62
2024,6,2024-06-01,Zambezi,Assault,44
2024,6,2024-06-01,Zambezi,Robbery,31
2024,6,2024-06-01,Zambezi,Sexual Offence,13
2024,6,2024-06-01,Zambezi,Housebreaking,39
2024,6,2024-06-01,Zambezi,Fraud,24
2024,6,2024-06-01,Zambezi,Car Theft,7
2024,6,2024-06-01,Zambezi,Drug Related,28
2024,6,2024-06-01,Hardap,Theft,68
2024,6,2024-06-01,Hardap,Assault,45
2024,6,2024-06-01,Hardap,Robbery,21
2024,6,2024-06-01,Hardap,Sexual Offence,16
2024,6,2024-06-01,Hardap,Housebreaking,47
2024,6,2024-06-01,Hardap,Fraud,26
2024,6,2024-06-01,Hardap,Car Theft,13
2024,6,2024-06-01,Hardap,Drug Related,35
2024,6,2024-06-01,ǁKaras,Theft,61
2024,6,2024-06-01,ǁKaras,Assault,32
2024,6,2024-06-01,ǁKaras,Robbery,30
2024,6,2024-06-01,ǁKaras,Sexual Offence,12
2024,6,2024-06-01,ǁKaras,Housebreaking,42
2024,6,2024-06-01,ǁKaras,Fraud,20
2024,6,2024-06-01,ǁKaras,Car Theft,12
2024,6,2024-06-01,ǁKaras,Drug Related,32
2024,6,2024-06-01,Omaheke,Theft,58
2024,6,2024-06-01,Omaheke,Assault,52
2024,6,2024-06-01,Omaheke,Robbery,22
2024,6,2024-06-01,Omaheke,Sexual Offence,12
2024,6,2024-06-01,Omaheke,Housebreaking,42
2024,6,2024-06-01,Omaheke,Fraud,27
2024,6,2024-06-01,Omaheke,Car Theft,8
2024,6,2024-06-01,Omaheke,Drug Related,33
2024,7,2024-07-01,Khomas,Theft,152
2024,7,2024-07-01,Khomas,Assault,126
2024,7,2024-07-01,Khomas,Robbery,72
2024,7,2024-07-01,Khomas,Sexual Offence,31
2024,7,2024-07-01,Khomas,Housebreaking,114
2024,7,2024-07-01,Khomas,Fraud,45
2024,7,2024-07-01,Khomas,Car Theft,25
2024,7,2024-07-01,Khomas,Drug Related,73
2024,7,2024-07-01,Erongo,Theft,166
2024,7,2024-07-01,Erongo,Assault,110
2024,7,2024-07-01,Erongo,Robbery,60
2024,7,2024-07-01,Erongo,Sexual Offence,37
2024,7,2024-07-01,Erongo,Housebreaking,113
2024,7,2024-07-01,Erongo,Fraud,61
2024,7,2024-07-01,Erongo,Car Theft,23
2024,7,2024-07-01,Erongo,Drug Related,88
2024,7,2024-07-01,Oshana,Theft,161
2024,7,2024-07-01,Oshana,Assault,130
2024,7,2024-07-01,Oshana,Robbery,67
2024,7,2024-07-01,Oshana,Sexual Offence,35
2024,7,2024-07-01,Oshana,Housebreaking,117
2024,7,2024-07-01,Oshana,Fraud,57
2024,7,2024-07-01,Oshana,Car Theft,31
2024,7,2024-07-01,Oshana,Drug Related,88
2024,7,2024-07-01,Ohangwena,Theft,168
2024,7,2024-07-01,Ohangwena,Assault,121
2024,7,2024-07-01,Ohangwena,Robbery,66
2024,7,2024-07-01,Ohangwena,Sexual Offence,37
2024,7,2024-07-01,Ohangwena,Housebreaking,99
2024,7,2024-07-01,Ohangwena,Fraud,66
2024,7,2024-07-01,Ohangwena,Car Theft,25
2024,7,2024-07-01,Ohangwena,Drug Related,84
2024,7,2024-07-01,Oshikoto,Theft,52
2024,7,2024-07-01,Oshikoto,Assault,41
2024,7,2024-07-01,Oshikoto,Robbery,11
2024,7,2024-07-01,Oshikoto,Sexual Offence,15
2024,7,2024-07-01,Oshikoto,Housebreaking,42
2024,7,2024-07-01,Oshikoto,Fraud,29
2024,7,2024-07-01,Oshikoto,Car Theft,6
2024,7,2024-07-01,Oshikoto,Drug Related,22
2024,7,2024-07-01,Omusati,Theft,61
2024,7,2024-07-01,Omusati,Assault,44
2024,7,2024-07-01,Omusati,Robbery,19
2024,7,2024-07-01,Omusati,Sexual Offence,9
2024,7,2024-07-01,Omusati,Housebreaking,41
2024,7,2024-07-01,Omusati,Fraud,19
2024,7,2024-07-01,Omusati,Car Theft,9
2024,7,2024-07-01,Omusati,Drug Related,25
2024,7,2024-07-01,Kunene,Theft,46
2024,7,2024-07-01,Kunene,Assault,47
2024,7,2024-07-01,Kunene,Robbery,23
2024,7,2024-07-01,Kunene,Sexual Offence,13
2024,7,2024-07-01,Kunene,Housebreaking,38
2024,7,2024-07-01,Kunene,Fraud,27
2024,7,2024-07-01,Kunene,Car Theft,6
2024,7,2024-07-01,Kunene,Drug Related,38
2024,7,2024-07-01,Otjozondjupa,Theft,51
2024,7,2024-07-01,Otjozondjupa,Assault,41
2024,7,2024-07-01,Otjozondjupa,Robbery,26
2024,7,2024-07-01,Otjozondjupa,Sexual Offence,22
2024,7,2024-07-01,Otjozondjupa,Housebreaking,27
2024,7,2024-07-01,Otjozondjupa,Fraud,20
2024,7,2024-07-01,Otjozondjupa,Car Theft,11
2024,7,2024-07-01,Otjozondjupa,Drug Related,41
2024,7,2024-07-01,Kavango East,Theft,139
2024,7,2024-07-01,Kavango East,Assault,127
2024,7,2024-07-01,Kavango East,Robbery,72
2024,7,2024-07-01,Kavango East,Sexual Offence,48
2024,7,2024-07-01,Kavango East,Housebreaking,104
2024,7,2024-07-01,Kavango East,Fraud,55
2024,7,2024-07-01,Kavango East,Car Theft,37
2024,7,2024-07-01,Kavango East,Drug Related,82
2024,7,2024-07-01,Kavango West,Theft,60
2024,7,2024-07-01,Kavango West,Assault,47
2024,7,2024-07-01,Kavango West,Robbery,31
2024,7,2024-07-01,Kavango West,Sexual Offence,16
2024,7,2024-07-01,Kavango West,Housebreaking,50
2024,7,2024-07-01,Kavango West,Fraud,20
2024,7,2024-07-01,Kavango West,Car Theft,9
2024,7,2024-07-01,Kavango West,Drug Related,38
2024,7,2024-07-01,Zambezi,Theft,57
2024,7,2024-07-01,Zambezi,Assault,51
2024,7,2024-07-01,Zambezi,Robbery,28
2024,7,2024-07-01,Zambezi,Sexual Offence,15
2024,7,2024-07-01,Zambezi,Housebreaking,41
2024,7,2024-07-01,Zambezi,Fraud,13
2024,7,2024-07-01,Zambezi,Car Theft,7
2024,7,2024-07-01,Zambezi,Drug Related,24
2024,7,2024-07-01,Hardap,Theft,80
2024,7,2024-07-01,Hardap,Assault,48
2024,7,2024-07-01,Hardap,Robbery,17
2024,7,2024-07-01,Hardap,Sexual Offence,16
2024,7,2024-07-01,Hardap,Housebreaking,50
2024,7,2024-07-01,Hardap,Fraud,14
2024,7,2024-07-01,Hardap,Car Theft,13
2024,7,2024-07-01,Hardap,Drug Related,19
2024,7,2024-07-01,ǁKaras,Theft,66
2024,7,2024-07-01,ǁKaras,Assault,43
2024,7,2024-07-01,ǁKaras,Robbery,29
2024,7,2024-07-01,ǁKaras,Sexual Offence,12
2024,7,2024-07-01,ǁKaras,Housebreaking,41
2024,7,2024-07-01,ǁKaras,Fraud,22
2024,7,2024-07-01,ǁKaras,Car Theft,13
2024,7,2024-07-01,ǁKaras,Drug Related,24
2024,7,2024-07-01,Omaheke,Theft,65
2024,7,2024-07-01,Omaheke,Assault,36
2024,7,2024-07-01,Omaheke,Robbery,30
2024,7,2024-07-01,Omaheke,Sexual Offence,17
2024,7,2024-07-01,Omaheke,Housebreaking,40
2024,7,2024-07-01,Omaheke,Fraud,19
2024,7,2024-07-01,Omaheke,Car Theft,10
2024,7,2024-07-01,Omaheke,Drug Related,29
2024,8,2024-08-01,Khomas,Theft,156
2024,8,2024-08-01,Khomas,Assault,117
2024,8,2024-08-01,Khomas,Robbery,64
2024,8,2024-08-01,Khomas,Sexual Offence,41
2024,8,2024-08-01,Khomas,Housebreaking,92
2024,8,2024-08-01,Khomas,Fraud,53
2024,8,2024-08-01,Khomas,Car Theft,28
2024,8,2024-08-01,Khomas,Drug Related,93
2024,8,2024-08-01,Erongo,Theft,161
2024,8,2024-08-01,Erongo,Assault,125
2024,8,2024-08-01,Erongo,Robbery,66
2024,8,2024-08-01,Erongo,Sexual Offence,33
2024,8,2024-08-01,Erongo,Housebreaking,118
2024,8,2024-08-01,Erongo,Fraud,54
2024,8,2024-08-01,Erongo,Car Theft,33
2024,8,2024-08-01,Erongo,Drug Related,87
2024,8,2024-08-01,Oshana,Theft,151
2024,8,2024-08-01,Oshana,Assault,133
2024,8,2024-08-01,Oshana,Robbery,72
2024,8,2024-08-01,Oshana,Sexual Offence,51
2024,8,2024-08-01,Oshana,Housebreaking,125
2024,8,2024-08-01,Oshana,Fraud,53
2024,8,2024-08-01,Oshana,Car Theft,20
2024,8,2024-08-01,Oshana,Drug Related,81
2024,8,2024-08-01,Ohangwena,Theft,164
2024,8,2024-08-01,Ohangwena,Assault,128
2024,8,2024-08-01,Ohangwena,Robbery,56
2024,8,2024-08-01,Ohangwena,Sexual Offence,42
2024,8,2024-08-01,Ohangwena,Housebreaking,90
2024,8,2024-08-01,Ohangwena,Fraud,49
2024,8,2024-08-01,Ohangwena,Car Theft,31
2024,8,2024-08-01,Ohangwena,Drug Related,68
2024,8,2024-08-01,Oshikoto,Theft,84
2024,8,2024-08-01,Oshikoto,Assault,53
2024,8,2024-08-01,Oshikoto,Robbery,30
2024,8,2024-08-01,Oshikoto,Sexual Offence,13
2024,8,2024-08-01,Oshikoto,Housebreaking,42
2024,8,2024-08-01,Oshikoto,Fraud,24
2024,8,2024-08-01,Oshikoto,Car Theft,14
2024,8,2024-08-01,Oshikoto,Drug Related,22
2024,8,2024-08-01,Omusati,Theft,67
2024,8,2024-08-01,Omusati,Assault,35
2024,8,2024-08-01,Omusati,Robbery,26
2024,8,2024-08-01,Omusati,Sexual Offence,13
2024,8,2024-08-01,Omusati,Housebreaking,37
2024,8,2024-08-01,Omusati,Fraud,17
2024,8,2024-08-01,Omusati,Car Theft,16
2024,8,2024-08-01,Omusati,Drug Related,23
2024,8,2024-08-01,Kunene,Theft,63
2024,8,2024-08-01,Kunene,Assault,47
2024,8,2024-08-01,Kunene,Robbery,25
2024,8,2024-08-01,Kunene,Sexual Offence,14
2024,8,2024-08-01,Kunene,Housebreaking,39
2024,8,2024-08-01,Kunene,Fraud,17
2024,8,2024-08-01,Kunene,Car Theft,14
2024,8,2024-08-01,Kunene,Drug Related,26
2024,8,2024-08-01,Otjozondjupa,Theft,57
2024,8,2024-08-01,Otjozondjupa,Assault,41
2024,8,2024-08-01,Otjozondjupa,Robbery,24
2024,8,2024-08-01,Otjozondjupa,Sexual Offence,13
2024,8,2024-08-01,Otjozondjupa,Housebreaking,42
2024,8,2024-08-01,Otjozondjupa,Fraud,15
2024,8,2024-08-01,Otjozondjupa,Car Theft,13
2024,8,2024-08-01,Otjozondjupa,Drug Related,32
2024,8,2024-08-01,Kavango East,Theft,154
2024,8,2024-08-01,Kavango East,Assault,130
2024,8,2024-08-01,Kavango East,Robbery,76
2024,8,2024-08-01,Kavango East,Sexual Offence,47
2024,8,2024-08-01,Kavango East,Housebreaking,114
2024,8,2024-08-01,Kavango East,Fraud,59
2024,8,2024-08-01,Kavango East,Car Theft,28
2024,8,2024-08-01,Kavango East,Drug Related,75
2024,8,2024-08-01,Kavango West,Theft,63
2024,8,2024-08-01,Kavango West,Assault,41
2024,8,2024-08-01,Kavango West,Robbery,25
2024,8,2024-08-01,Kavango West,Sexual Offence,16
2024,8,2024-08-01,Kavango West,Housebreaking,53
2024,8,2024-08-01,Kavango West,Fraud,20
2024,8,2024-08-01,Kavango West,Car Theft,12
2024,8,2024-08-01,Kavango West,Drug Related,26
2024,8,2024-08-01,Zambezi,Theft,52
2024,8,2024-08-01,Zambezi,Assault,40
2024,8,2024-08-01,Zambezi,Robbery,18
2024,8,2024-08-01,Zambezi,Sexual Offence,12
2024,8,2024-08-01,Zambezi,Housebreaking,35
2024,8,2024-08-01,Zambezi,Fraud,19
2024,8,2024-08-01,Zambezi,Car Theft,12
2024,8,2024-08-01,Zambezi,Drug Related,24
2024,8,2024-08-01,Hardap,Theft,64
2024,8,2024-08-01,Hardap,Assault,38
2024,8,2024-08-01,Hardap,Robbery,25
2024,8,2024-08-01,Hardap,Sexual Offence,12
2024,8,2024-08-01,Hardap,Housebreaking,39
2024,8,2024-08-01,Hardap,Fraud,17
2024,8,2024-08-01,Hardap,Car Theft,9
2024,8,2024-08-01,Hardap,Drug Related,30
2024,8,2024-08-01,ǁKaras,Theft,65
2024,8,2024-08-01,ǁKaras,Assault,46
2024,8,2024-08-01,ǁKaras,Robbery,19
2024,8,2024-08-01,ǁKaras,Sexual Offence,7
2024,8,2024-08-01,ǁKaras,Housebreaking,36
2024,8,2024-08-01,ǁKaras,Fraud,19
2024,8,2024-08-01,ǁKaras,Car Theft,8
2024,8,2024-08-01,ǁKaras,Drug Related,31
2024,8,2024-08-01,Omaheke,Theft,55
2024,8,2024-08-01,Omaheke,Assault,44
2024,8,2024-08-01,Omaheke,Robbery,30
2024,8,2024-08-01,Omaheke,Sexual Offence,17
2024,8,2024-08-01,Omaheke,Housebreaking,41
2024,8,2024-08-01,Omaheke,Fraud,20
2024,8,2024-08-01,Omaheke,Car Theft,13
2024,8,2024-08-01,Omaheke,Drug Related,32
2024,9,2024-09-01,Khomas,Theft,168
2024,9,2024-09-01,Khomas,Assault,135
2024,9,2024-09-01,Khomas,Robbery,64
2024,9,2024-09-01,Khomas,Sexual Offence,38
2024,9,2024-09-01,Khomas,Housebreaking,127
2024,9,2024-09-01,Khomas,Fraud,52
2024,9,2024-09-01,Khomas,Car Theft,26
2024,9,2024-09-01,Khomas,Drug Related,96
2024,9,2024-09-01,Erongo,Theft,150
2024,9,2024-09-01,Erongo,Assault,132
2024,9,2024-09-01,Erongo,Robbery,79
2024,9,2024-09-01,Erongo,Sexual Offence,53
2024,9,2024-09-01,Erongo,Housebreaking,112
2024,9,2024-09-01,Erongo,Fraud,60
2024,9,2024-09-01,Erongo,Car Theft,15
2024,9,2024-09-01,Erongo,Drug Related,91
2024,9,2024-09-01,Oshana,Theft,162
2024,9,2024-09-01,Oshana,Assault,107
2024,9,2024-09-01,Oshana,Robbery,75
2024,9,2024-09-01,Oshana,Sexual Offence,40
2024,9,2024-09-01,Oshana,Housebreaking,122
2024,9,2024-09-01,Oshana,Fraud,51
2024,9,2024-09-01,Oshana,Car Theft,28
2024,9,2024-09-01,Oshana,Drug Related,75
2024,9,2024-09-01,Ohangwena,Theft,164
2024,9,2024-09-01,Ohangwena,Assault,113
2024,9,2024-09-01,Ohangwena,Robbery,68
2024,9,2024-09-01,Ohangwena,Sexual Offence,38
2024,9,2024-09-01,Ohangwena,Housebreaking,116
2024,9,2024-09-01,Ohangwena,Fraud,68
2024,9,2024-09-01,Ohangwena,Car Theft,40
2024,9,2024-09-01,Ohangwena,Drug Related,77
2024,9,2024-09-01,Oshikoto,Theft,58
2024,9,2024-09-01,Oshikoto,Assault,37
2024,9,2024-09-01,Oshikoto,Robbery,27
2024,9,2024-09-01,Oshikoto,Sexual Offence,18
2024,9,2024-09-01,Oshikoto,Housebreaking,34
2024,9,2024-09-01,Oshikoto,Fraud,15
2024,9,2024-09-01,Oshikoto,Car Theft,13
2024,9,2024-09-01,Oshikoto,Drug Related,23
2024,9,2024-09-01,Omusati,Theft,52
2024,9,2024-09-01,Omusati,Assault,45
2024,9,2024-09-01,Omusati,Robbery,31
2024,9,2024-09-01,Omusati,Sexual Offence,20
2024,9,2024-09-01,Omusati,Housebreaking,41
2024,9,2024-09-01,Omusati,Fraud,22
2024,9,2024-09-01,Omusati,Car Theft,12
2024,9,2024-09-01,Omusati,Drug Related,36
2024,9,2024-09-01,Kunene,Theft,58
2024,9,2024-09-01,Kunene,Assault,41
2024,9,2024-09-01,Kunene,Robbery,34
2024,9,2024-09-01,Kunene,Sexual Offence,11
2024,9,2024-09-01,Kunene,Housebreaking,45
2024,9,2024-09-01,Kunene,Fraud,26
2024,9,2024-09-01,Kunene,Car Theft,15
2024,9,2024-09-01,Kunene,Drug Related,19
2024,9,2024-09-01,Otjozondjupa,Theft,55
2024,9,2024-09-01,Otjozondjupa,Assault,55
2024,9,2024-09-01,Otjozondjupa,Robbery,29
2024,9,2024-09-01,Otjozondjupa,Sexual Offence,18
2024,9,2024-09-01,Otjozondjupa,Housebreaking,43
2024,9,2024-09-01,Otjozondjupa,Fraud,17
2024,9,2024-09-01,Otjozondjupa,Car Theft,17
2024,9,2024-09-01,Otjozondjupa,Drug Related,34
2024,9,2024-09-01,Kavango East,Theft,167
2024,9,2024-09-01,Kavango East,Assault,136
2024,9,2024-09-01,Kavango East,Robbery,71
2024,9,2024-09-01,Kavango East,Sexual Offence,32
2024,9,2024-09-01,Kavango East,Housebreaking,127
2024,9,2024-09-01,Kavango East,Fraud,61
2024,9,2024-09-01,Kavango East,Car Theft,30
2024,9,2024-09-01,Kavango East,Drug Related,85
2024,9,2024-09-01,Kavango West,Theft,59
2024,9,2024-09-01,Kavango West,Assault,44
2024,9,2024-09-01,Kavango West,Robbery,29
2024,9,2024-09-01,Kavango West,Sexual Offence,17
2024,9,2024-09-01,Kavango West,Housebreaking,50
2024,9,2024-09-01,Kavango West,Fraud,26
2024,9,2024-09-01,Kavango West,Car Theft,14
2024,9,2024-09-01,Kavango West,Drug Related,28
2024,9,2024-09-01,Zambezi,Theft,65
2024,9,2024-09-01,Zambezi,Assault,45
2024,9,2024-09-01,Zambezi,Robbery,33
2024,9,2024-09-01,Zambezi,Sexual Offence,14
2024,9,2024-09-01,Zambezi,Housebreaking,35
2024,9,2024-09-01,Zambezi,Fraud,21
2024,9,2024-09-01,Zambezi,Car Theft,9
2024,9,2024-09-01,Zambezi,Drug Related,31
2024,9,2024-09-01,Hardap,Theft,78
2024,9,2024-09-01,Hardap,Assault,47
2024,9,2024-09-01,Hardap,Robbery,13
2024,9,2024-09-01,Hardap,Sexual Offence,17
2024,9,2024-09-01,Hardap,Housebreaking,37
2024,9,2024-09-01,Hardap,Fraud,15
2024,9,2024-09-01,Hardap,Car Theft,5
2024,9,2024-09-01,Hardap,Drug Related,30
2024,9,2024-09-01,ǁKaras,Theft,48
2024,9,2024-09-01,ǁKaras,Assault,57
2024,9,2024-09-01,ǁKaras,Robbery,27
2024,9,2024-09-01,ǁKaras,Sexual Offence,11
2024,9,2024-09-01,ǁKaras,Housebreaking,45
